Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio Grande do Norte;Potiguar;7-FP-180-RN;7FP  0180  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;5,1256;0;5,1256;0,1191;0;0,1191;3,31;330,7824;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;710;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-648-RN;7ARG648RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;1,6762;0;1,6762;0,0011;0;0,0011;0,032;483,6849;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-407-RN;7ET  0407  RN;ESTREITO;3R Potiguar;480000037939797;2023/06;3,7978;0;3,7978;0,0016;0;0,0016;0,047;6,8349;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-647-RN;7ARG647RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;12,7712;0;12,7712;0,0079;0;0,0079;0,238;572,9619;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-FP-178-RN;7FP  0178  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/06;0,3902;0;0,3902;0,0067;0;0,0067;0,186;153,7672;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;711;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-646-RN;7ARG646RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;22,2827;0;22,2827;0,0138;0;0,0138;0,414;640,2209;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;707;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-414-RN;7ET  0414  RN;ESTREITO;3R Potiguar;480000037939797;2023/06;0,238;0;0,238;0,0001;0;0,0001;0,003;13,0446;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;528;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-645-RN;7ARG645RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;5,3168;0;5,3168;0,0033;0;0,0033;0,099;255,7944;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;192;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Bahia;Recôncavo;7-AR-153-BA;7AR  0153  BA;ARAÇÁS;Petrobras;480000036319795;2023/06;39,066;0;39,066;2,7845;0;2,7845;83,482;231,8139;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;473;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-644-RN;7ARG644RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;2,9797;0;2,9797;0,0018;0;0,0018;0,055;167,0854;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-420-RN;7ET  0420  RN;ESTREITO;3R Potiguar;480000037939797;2023/06;15,3226;0;15,3226;0,0063;0;0,0063;0,189;602,0197;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;704;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-642-RN;7ARG642RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;5,8344;0;5,8344;0,0036;0;0,0036;0,109;123,339;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;192;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Bahia;Recôncavo;7-AR-364D-BA;7AR364DBA;ARAÇÁS;Petrobras;480000036319795;2023/06;76,7585;0;76,7585;7,0524;0;7,0524;211,437;12,0783;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;709;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-641-RN;7ARG641RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;6,5039;0;6,5039;0,004;0;0,004;0,121;265,7124;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;192;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-421-RN;7ET  0421  RN;ESTREITO;3R Potiguar;480000037939797;2023/06;0,2552;0;0,2552;0,0001;0;0,0001;0,003;17,5052;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;528;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-640-RN;7ARG640RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;3,5099;0;3,5099;0,0022;0;0,0022;0,066;124,368;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;192;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Bahia;Recôncavo;6-BRSA-1225D-BA;6AR359DBA;ARAÇÁS;Petrobras;480000036319795;2023/06;32,6772;0;32,6772;3,1822;0;3,1822;95,404;0,4875;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;397;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-64-RN;7ARG 0064  RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;4,7463;0;4,7463;0,003;0;0,003;0,089;537,1559;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-424-RN;7ET  0424  RN;ESTREITO;3R Potiguar;480000037939797;2023/06;0,8556;0;0,8556;0,0004;0;0,0004;0,011;594,299;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CN-29-RN;7CN  0029  RN;SALINA CRISTAL;3R Macau;480000038259781;2023/06;5,4038;0;5,4038;0,0096;0;0,0096;0,287;318,0876;Satélite Coletora de Salina Cristal A;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;89,095;0,291;0,023;0,041;0,027;0,024;0,033;0,045;0,054;0,046;0,02;0,002;0;0,112;3,519;6,668;2,28814;562,20134;33893,745;07/08/2023 02:49
Bahia;Recôncavo;7-AR-354D-BA;7AR354DBA;ARAÇÁS;Petrobras;480000036319795;2023/06;0,8688;0;0,8688;0,1042;0;0,1042;3,123;4,059;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;41;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CN-28-RN;7CN  0028  RN;SALINA CRISTAL;3R Macau;480000038259781;2023/06;1,2315;0;1,2315;0,0028;0;0,0028;0,085;0;Estação Coletora Conceição B;INSTALACAO EMB/DESEMB;96;;;;< ºC;%;;%;> ºC;%;89,095;0,291;0,023;0,041;0,027;0,024;0,033;0,045;0,054;0,046;0,02;0,002;0;0,112;3,519;6,668;2,28814;562,20134;33893,745;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-425-RN;7ET  0425  RN;ESTREITO;3R Potiguar;480000037939797;2023/06;0,1621;0;0,1621;0,0001;0;0,0001;0,002;18,0467;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;528;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CN-27D-RN;7CN  0027D RN;SALINA CRISTAL;3R Macau;480000038259781;2023/06;45,0961;0;45,0961;0,1125;0;0,1125;3,376;1575,5509;Estação Coletora Conceição B;INSTALACAO EMB/DESEMB;682;;;;< ºC;%;;%;> ºC;%;89,095;0,291;0,023;0,041;0,027;0,024;0,033;0,045;0,054;0,046;0,02;0,002;0;0,112;3,519;6,668;2,28814;562,20134;33893,745;07/08/2023 02:49
Bahia;Recôncavo;7-AR-353D-BA;7AR353DBA;ARAÇÁS;Petrobras;480000036319795;2023/06;23,6602;0;23,6602;2,0602;0;2,0602;61,766;0,222;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;560;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CN-21-RN;7CN  0021  RN;SALINA CRISTAL;3R Macau;480000038259781;2023/06;26,4321;0;26,4321;0,0732;0;0,0732;2,196;598,2584;Estação Coletora Conceição B;INSTALACAO EMB/DESEMB;680;;;;< ºC;%;;%;> ºC;%;89,095;0,291;0,023;0,041;0,027;0,024;0,033;0,045;0,054;0,046;0,02;0,002;0;0,112;3,519;6,668;2,28814;562,20134;33893,745;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-426-RN;7ET  0426  RN;ESTREITO;3R Potiguar;480000037939797;2023/06;0,2055;0;0,2055;0,0001;0;0,0001;0,003;12,119;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;528;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CN-20-RN;7CN  0020  RN;SALINA CRISTAL;3R Macau;480000038259781;2023/06;33,6863;0;33,6863;0,0732;0;0,0732;2,196;420,8722;Satélite Coletora de Salina Cristal A;INSTALACAO EMB/DESEMB;700;;;;< ºC;%;;%;> ºC;%;89,095;0,291;0,023;0,041;0,027;0,024;0,033;0,045;0,054;0,046;0,02;0,002;0;0,112;3,519;6,668;2,28814;562,20134;33893,745;07/08/2023 02:49
Bahia;Recôncavo;7-AR-123-BA;7AR  0123  BA;ARAÇÁS;Petrobras;480000036319795;2023/06;19,4753;0;19,4753;1,6317;0;1,6317;48,919;256,4054;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;463;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,17;13,06;6,2;1,14;1,75;0,42;0,41;0,23;0,07;0,02;0;0;0;0,03;1,26;1,24;2,022;530,68783;40843,4201;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CN-19-RN;7CN  0019  RN;SALINA CRISTAL;3R Macau;480000038259781;2023/06;14,515;0;14,515;0,0248;0;0,0248;0,743;1066,1209;Estação Coletora Conceição B;INSTALACAO EMB/DESEMB;432;;;;< ºC;%;;%;> ºC;%;89,095;0,291;0,023;0,041;0,027;0,024;0,033;0,045;0,054;0,046;0,02;0,002;0;0,112;3,519;6,668;2,28814;562,20134;33893,745;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-941-RN;7CAM941RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;1,1162;0;1,1162;0;0;0;0;76,7072;Estação Coletora Canto do Amaro L;INSTALACAO EMB/DESEMB;552;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;1-POTI-2-RN;1POTI2RN;GRAÚNA;Imetame;486100092272002;2023/06;0;0;0;0;0;0;0;0;Estação Coletora 1-POTI-02-RN;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;87,9639;4,8042;1,3676;0,4947;0,4306;0,4019;0,2818;0,383;0;0;0;0;0;0;3,174;0,6983;2,07526;537,01793;37621,3032;07/08/2023 02:49
Sergipe;Sergipe;7-CP-1352D-SE;7CP  1352D SE;CARMÓPOLIS;Carmo;480000038479714;2023/06;1,5613;0;1,5613;0,0001;0;0,0001;0,003;97,4107;Estação Coletora de Entre Rios;INSTALACAO EMB/DESEMB;246;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-566-RN;7CAM 0566  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;1,71;0;1,71;0,0003;0;0,0003;0,007;103,1112;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;168;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-942-RN;7CAM942RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;15,9352;0;15,9352;0,0018;0;0,0018;0,054;715,7714;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-567-RN;7CAM 0567  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;11,5519;0;11,5519;0,0019;0;0,0019;0,055;542,8664;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Sergipe;Sergipe;3-BRSA-998-SE;3CP1842SE;CARMÓPOLIS;Carmo;480000038479714;2023/06;4,2968;0;4,2968;0;0;0;0;0;Ponto de Coleta área do CP-0507;INSTALACAO EMB/DESEMB;675;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-571-RN;7CAM 0571  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;1,6934;0;1,6934;0,0002;0;0,0002;0,006;79,5059;Estação Coletora Canto do Amaro E;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-943-RN;7CAM943RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;7,1926;0;7,1926;0,0008;0;0,0008;0,024;301,1102;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-573-RN;7CAM 0573  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;1,1626;0;1,1626;0,0001;0;0,0001;0,003;353,5213;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;552;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Sergipe;Sergipe;7-CP-260-SE;7CP  0260  SE;CARMÓPOLIS;Carmo;480000038479714;2023/06;11,9783;0;11,9783;0;0;0;0;37,4713;Ponto de Coleta área do CP-0913;INSTALACAO EMB/DESEMB;705;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-484-RN;7CAM 0484  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;0,5531;0;0,5531;0,0001;0;0,0001;0,002;23,886;Estação Coletora Canto do Amaro H;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-944-RN;7CAM944RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;24,7942;0;24,7942;0,0027;0;0,0027;0,08;966,6669;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-561D-RN;7CAM 0561D RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;133,1603;0;133,1603;0,0211;0;0,0211;0,629;2383,9692;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;168;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Sergipe;Sergipe;7-CP-1233-SE;7CP  1233  SE;CARMÓPOLIS;Carmo;480000038479714;2023/06;2,9004;0;2,9004;0;0;0;0;7,6216;Ponto de Coleta área do CP-0913;INSTALACAO EMB/DESEMB;164;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-557-RN;7CAM 0557  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;4,8086;0;4,8086;0,0008;0;0,0008;0,023;244,4524;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-840-RN;7CAM840RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;4,3385;0;4,3385;0,0007;0;0,0007;0,019;286,0744;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-489-RN;7CAM 0489  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;6,6183;0;6,6183;0,0004;0;0,0004;0,012;134,5592;Estação Coletora Canto do Amaro L;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Sergipe;Sergipe;7-CP-944-SE;7CP  0944  SE;CARMÓPOLIS;Carmo;480000038479714;2023/06;2,534;0;2,534;0;0;0;0;16,647;Ponto de Coleta área do CP-0734;INSTALACAO EMB/DESEMB;716;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-491D-RN;7CAM 0491D RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;8,8514;0;8,8514;0,001;0;0,001;0,029;321,5164;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-836-RN;7CAM836RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;8,3015;0;8,3015;0,0014;0;0,0014;0,04;1677,49;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;719;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-492-RN;7CAM 0492  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;0;0;0;0;0;0;0;0,005;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;552;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Sergipe;Sergipe;7-CP-736-SE;7CP  0736  SE;CARMÓPOLIS;Carmo;480000038479714;2023/06;1,5282;0;1,5282;0;0;0;0;2,3903;Ponto de Coleta área do CP-0734;INSTALACAO EMB/DESEMB;720;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-495-RN;7CAM 0495  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;0,0166;0;0,0166;0;0;0;0;0,9162;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;552;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-CAM-67-RN;7CAM 0067  RN;CANTO DO AMARO;3R Potiguar;480000037929724;2023/06;0;0;0;0;0;0;0;0;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
